user_id,joinedDate,joinedCourses,skills,desired_skills,isVerified,engagement_level,peer_user_id
9489,2023-10-09,"JavaScript, Node.js, Python","HTML, CSS, JavaScript, Excel, Java","Blockchain, Data Science",False,Low,4465
9490,2022-03-15,"Data Science, HTML, Excel, SQL, Node.js","Excel, Java","JavaScript, Java, Node.js, Machine Learning, Blockchain",True,Low,383
9491,2022-02-09,"Python, Blockchain, SQL, Machine Learning, Data Science","HTML, Excel, Java","JavaScript, Python, Java, Data Science",False,Medium,3436
9492,2023-12-26,"HTML, Node.js, Excel, Blockchain, CSS","HTML, JavaScript, Excel, SQL","HTML, JavaScript, SQL, Node.js, Machine Learning, AI, Data Science",True,Medium,7708
9493,2023-01-27,"Blockchain, Machine Learning, Excel, HTML",Python,"Node.js, AI, Blockchain",True,Low,3108
9494,2023-08-29,"Machine Learning, Data Science, HTML, SQL, CSS","HTML, CSS, Excel, Python","CSS, SQL, Machine Learning",False,High,3847
9495,2022-01-07,"Excel, AI, Node.js","HTML, SQL, Data Science","HTML, SQL, Machine Learning, AI, Blockchain, Data Science",True,Medium,1044
9496,2022-07-22,"Node.js, Python, HTML","HTML, JavaScript, Excel, SQL, Node.js","HTML, JavaScript, Data Science",False,Medium,267
9497,2022-06-08,"HTML, Machine Learning, Excel","HTML, CSS, JavaScript, Excel, Python, Node.js","HTML, Java, AI, Blockchain, Data Science",False,Medium,6162
9498,2023-04-04,"JavaScript, Machine Learning, HTML","HTML, CSS, Excel, Blockchain","Python, SQL, Machine Learning, Blockchain, Data Science",True,Medium,340
9499,2022-03-02,"Blockchain, CSS, Data Science, Machine Learning, Excel","HTML, JavaScript, Python","HTML, Python, Machine Learning, AI, Blockchain",True,Medium,6456
9500,2023-12-30,"SQL, Blockchain, CSS","HTML, Excel, AI","SQL, Machine Learning, AI, Blockchain",False,High,2501
9501,2023-08-31,"SQL, Blockchain","HTML, CSS, JavaScript, Python","HTML, SQL, Java, Machine Learning, Blockchain",False,High,7243
9502,2023-08-25,HTML,"CSS, Python, SQL","Python, SQL, Java, AI, Data Science",True,Low,5177
9503,2022-02-21,"Blockchain, Python","HTML, Excel, Java","Excel, SQL, Data Science",False,Low,893
9504,2022-04-15,Java,"HTML, CSS, JavaScript, Python, SQL","Excel, Python, Java, AI, Data Science",False,High,5695
9505,2023-05-09,"Blockchain, Java, Data Science, Node.js, CSS","HTML, CSS, Java, Blockchain","Machine Learning, AI, Blockchain",True,Low,2456
9506,2022-06-03,"JavaScript, CSS, SQL","HTML, CSS, Excel, Python, SQL","CSS, AI, Blockchain, Data Science",False,Medium,840
9507,2023-09-11,"Excel, Java","HTML, CSS, Data Science","JavaScript, Blockchain",False,Low,1268
9508,2022-10-11,Machine Learning,HTML,"HTML, CSS, JavaScript, SQL, AI",False,Low,1717
9509,2022-08-30,SQL,"JavaScript, Excel, SQL, Java, Machine Learning","Excel, SQL, Java, Machine Learning, Blockchain",False,High,3564
9510,2022-08-22,"SQL, Machine Learning, JavaScript","Java, Data Science","CSS, JavaScript, Python, AI, Blockchain, Data Science",False,Medium,5170
9511,2022-09-06,"HTML, Python, Java, SQL","HTML, Python, Java","HTML, CSS, Data Science",True,Low,492
9512,2023-02-05,"Python, Machine Learning, Java","HTML, JavaScript, Excel, SQL, Java","JavaScript, Excel, Machine Learning, AI, Data Science",False,Medium,3723
9513,2023-08-26,"Python, AI","HTML, JavaScript, Node.js, AI","SQL, AI, Blockchain",True,Medium,90
9514,2022-12-06,"Python, Node.js, SQL, AI, JavaScript","HTML, JavaScript, SQL, Java","JavaScript, Excel, Python, Machine Learning, AI, Blockchain",True,High,4106
9515,2023-01-25,Excel,"HTML, JavaScript, Excel, SQL","Excel, SQL, Java, Machine Learning, Data Science",True,High,8843
9516,2023-07-11,JavaScript,"JavaScript, Excel, Python, SQL","JavaScript, SQL, Node.js, Machine Learning, AI, Blockchain, Data Science",True,High,3995
9517,2023-08-21,"JavaScript, HTML, Java, Machine Learning","HTML, JavaScript, SQL, Node.js, Machine Learning","JavaScript, Node.js, Machine Learning, AI, Blockchain",True,Medium,1365
9518,2023-07-01,"JavaScript, SQL","CSS, JavaScript, Excel, Data Science","JavaScript, Excel, Java, AI, Blockchain",False,Medium,1987
9519,2022-12-27,"Machine Learning, Excel","JavaScript, SQL, Java, AI, Blockchain","HTML, CSS, Python, Node.js, AI, Blockchain, Data Science",False,Low,4280
9520,2023-05-15,AI,Java,"JavaScript, Excel, Python, Node.js, Machine Learning, AI",True,High,7600
9521,2022-08-08,AI,"HTML, CSS, Excel, Node.js",Blockchain,False,Low,19
9522,2022-09-13,"Data Science, Blockchain","HTML, CSS, SQL, Data Science","Node.js, Machine Learning, AI",False,Low,7621
9523,2022-03-01,"AI, Excel, JavaScript","CSS, JavaScript, SQL, Java, Node.js","Excel, Java, AI",False,High,356
9524,2023-04-30,"SQL, CSS","HTML, Python, Java","JavaScript, Excel, Python, SQL, Node.js, Blockchain",False,Medium,7529
9525,2022-03-03,"Data Science, AI, Python, CSS, Excel","HTML, Excel, Python","HTML, JavaScript, Python, SQL, Machine Learning, AI, Data Science",False,High,3995
9526,2023-05-16,Data Science,"HTML, JavaScript, Excel, Python, AI, Blockchain","Node.js, Machine Learning, Blockchain, Data Science",True,High,2797
9527,2022-07-21,Node.js,"HTML, CSS, Excel, Data Science","Java, Machine Learning, Data Science",False,Low,1249
9528,2023-09-21,"Machine Learning, JavaScript, AI, Python, Java","HTML, CSS, Python, SQL, Node.js","HTML, CSS, SQL, Node.js, Data Science",True,Low,2375
9529,2023-05-16,"Java, CSS, Machine Learning","Excel, Python, Data Science","HTML, Excel, Java, AI, Data Science",False,Medium,2810
9530,2023-05-07,"Blockchain, Node.js, Machine Learning, AI","HTML, Excel, SQL, Java, Node.js","JavaScript, Node.js, Machine Learning, AI",False,High,1365
9531,2023-08-18,SQL,"JavaScript, Python, SQL, Machine Learning","CSS, JavaScript, Node.js, AI, Blockchain, Data Science",False,Low,6416
9532,2023-04-25,Blockchain,"CSS, Excel, SQL, AI, Data Science","HTML, JavaScript, Machine Learning, Data Science",True,Low,257
9533,2023-04-23,"Data Science, Java, Excel, AI, CSS","HTML, CSS, Node.js","CSS, Excel, Machine Learning, AI, Blockchain",False,High,1863
9534,2023-08-27,"Node.js, Java, Excel, JavaScript, Python","HTML, CSS, JavaScript, Excel, Python, Node.js","JavaScript, Python, Machine Learning, AI, Blockchain",True,Medium,6208
9535,2023-06-27,"SQL, Python, HTML, Data Science, Blockchain","HTML, CSS, Excel, SQL","Node.js, Machine Learning, AI, Blockchain",True,Low,7621
9536,2022-12-10,"Node.js, Python, Data Science","HTML, JavaScript, Excel, Node.js","HTML, Python, Java, Machine Learning, AI, Blockchain, Data Science",True,High,6996
9537,2023-09-08,"CSS, SQL, Java, JavaScript","HTML, CSS, Excel, Java, Data Science","CSS, JavaScript, Node.js, Machine Learning, AI, Blockchain, Data Science",True,Medium,6416
9538,2022-12-21,"Node.js, HTML, SQL, Python",SQL,"HTML, Excel, Python, AI, Blockchain",True,Medium,6007
9539,2022-01-16,"Blockchain, SQL, Machine Learning, CSS","CSS, JavaScript, AI","JavaScript, Machine Learning, Blockchain, Data Science",True,Medium,1336
9540,2022-11-21,"Blockchain, Node.js, CSS","HTML, Excel, SQL, AI","SQL, AI",True,Low,5664
9541,2023-09-15,"Blockchain, Java, HTML","CSS, Excel, Node.js","JavaScript, Excel, Machine Learning, AI, Data Science",False,Low,3723
9542,2022-07-08,HTML,"HTML, CSS, JavaScript, Data Science","JavaScript, Excel, SQL, Machine Learning, AI, Data Science",False,Low,6767
9543,2023-11-06,"Blockchain, Data Science","CSS, Java, Data Science","Java, AI, Blockchain, Data Science",True,High,5165
9544,2023-08-13,Node.js,"HTML, Data Science","Python, Data Science",False,Low,467
9545,2022-06-16,HTML,"CSS, Excel","Excel, Python, SQL, Java, Machine Learning, AI, Data Science",False,Low,1048
9546,2023-09-08,"HTML, Machine Learning","HTML, Java","Java, Machine Learning, AI, Blockchain, Data Science",False,Medium,6996
9547,2022-11-16,"AI, Machine Learning","HTML, CSS, Excel","HTML, CSS, SQL, Java, AI, Blockchain, Data Science",True,Medium,2522
9548,2023-06-09,"HTML, Node.js, Excel, Machine Learning, Data Science","HTML, JavaScript, Python, Node.js","HTML, JavaScript, Python, SQL, Blockchain, Data Science",True,Medium,1712
9549,2023-05-29,"Java, JavaScript, Data Science, Python, Excel",HTML,"JavaScript, SQL, Java, Machine Learning, Blockchain, Data Science",True,High,3564
9550,2022-03-29,"Java, AI, CSS, Data Science","HTML, JavaScript, Node.js","Java, Machine Learning, AI, Blockchain",True,Medium,2262
9551,2023-05-30,"AI, HTML, Blockchain, CSS, Java","CSS, Excel, SQL","HTML, CSS, Java, Node.js, AI, Data Science",False,High,2582
9552,2022-09-10,"CSS, Node.js, Blockchain, Python","HTML, Blockchain","CSS, JavaScript, Java, AI, Blockchain",True,Medium,760
9553,2022-08-07,"CSS, Machine Learning",JavaScript,"CSS, AI, Blockchain",False,Medium,6782
9554,2022-07-01,"HTML, Machine Learning, SQL","HTML, Excel","CSS, JavaScript, Java, Machine Learning, AI, Blockchain",False,Medium,3643
9555,2022-12-21,"HTML, SQL, Data Science, Java, AI","CSS, Excel, Machine Learning, AI","HTML, AI, Data Science",True,High,1192
9556,2022-12-23,"JavaScript, Machine Learning","HTML, CSS, JavaScript","HTML, CSS, Excel, Machine Learning, AI",False,Medium,8603
9557,2022-07-12,"Data Science, SQL, JavaScript","HTML, Excel","Python, Node.js, Blockchain, Data Science",True,Medium,1679
9558,2023-11-15,"AI, Data Science, Blockchain, Java","HTML, JavaScript, Excel, Python, SQL, Java","HTML, SQL, AI, Blockchain, Data Science",True,High,90
9559,2022-11-29,Blockchain,"HTML, CSS, Excel, SQL, Java","JavaScript, Excel, Java, Machine Learning, Data Science",False,Low,1609
9560,2023-04-19,"Python, CSS, Java","JavaScript, Excel, Python, Machine Learning","HTML, CSS, SQL, Java, AI",False,High,864
9561,2022-01-16,"JavaScript, Node.js, SQL, Excel, Java","HTML, CSS, Excel, SQL","SQL, Java, Machine Learning, Data Science",False,High,4272
9562,2023-07-26,"Python, Node.js, AI, Blockchain","HTML, JavaScript, Excel, SQL, Machine Learning, AI","JavaScript, Excel, Python, Java, Node.js, Machine Learning, AI, Blockchain",False,High,8488
9563,2023-12-04,"JavaScript, Machine Learning, Data Science, HTML, Node.js","CSS, JavaScript, SQL","CSS, JavaScript, Python, AI, Blockchain, Data Science",True,Medium,5170
9564,2023-12-09,"Excel, Machine Learning","HTML, JavaScript, Machine Learning","Node.js, AI, Blockchain, Data Science",True,Low,2797
9565,2022-02-03,"Java, Machine Learning","HTML, CSS, Machine Learning","HTML, Python, Node.js, Blockchain, Data Science",False,Low,1967
9566,2023-11-07,"Node.js, Machine Learning, SQL","HTML, CSS, Python, SQL, Blockchain","Machine Learning, AI",False,Medium,2456
9567,2022-08-30,"Java, Python, Excel","HTML, CSS, JavaScript, Node.js","Excel, Python, Java, Machine Learning, Blockchain, Data Science",True,High,1048
9568,2023-04-14,Excel,"HTML, Excel, SQL, Node.js, Machine Learning, AI","CSS, Java, Machine Learning, Blockchain",True,Low,5565
9569,2022-03-05,"SQL, Node.js, HTML","HTML, CSS, JavaScript, Excel, Python, Java","JavaScript, Excel, SQL, Machine Learning",True,Medium,1024
9570,2023-08-17,"Machine Learning, AI","HTML, Python, SQL, Node.js","Python, Machine Learning, Blockchain, Data Science",False,Medium,8178
9571,2023-03-19,"Python, AI, SQL, Machine Learning","HTML, SQL, AI","CSS, Excel, Java, Machine Learning, Data Science",False,Low,1609
9572,2022-12-13,HTML,"CSS, SQL, Java","CSS, Python, SQL, Node.js, Machine Learning, Blockchain, Data Science",True,Low,1283
9573,2022-01-14,"Excel, Data Science, JavaScript, HTML, CSS","HTML, CSS, JavaScript, Excel, Java, Blockchain","JavaScript, SQL, Java, Machine Learning, AI, Blockchain",False,Low,9519
9574,2023-06-13,"Blockchain, JavaScript, Machine Learning","HTML, CSS, JavaScript, Java","Java, Blockchain, Data Science",True,High,422
9575,2022-09-11,"Python, Machine Learning, AI, JavaScript",JavaScript,"CSS, Python, Machine Learning",True,Medium,1258
9576,2022-08-18,"SQL, CSS, Excel, AI",Node.js,"HTML, AI, Blockchain, Data Science",True,Low,1192
9577,2023-04-01,"Data Science, AI, Node.js, Machine Learning","Python, SQL, Machine Learning","HTML, JavaScript, Java, AI",False,Low,414
9578,2023-11-02,"Blockchain, JavaScript, HTML, Machine Learning, SQL","CSS, JavaScript, Java","HTML, Python, Machine Learning, Blockchain, Data Science",False,High,9724
9579,2023-11-25,"SQL, Excel","SQL, Node.js, Machine Learning","JavaScript, SQL, Java, Node.js, Machine Learning, AI, Data Science",False,Medium,1525
9580,2023-11-12,SQL,"CSS, JavaScript, AI","HTML, CSS, Python, SQL, Machine Learning, AI, Blockchain",False,High,3501
9581,2023-07-10,"Blockchain, AI, SQL","HTML, JavaScript, Excel, Python","Excel, AI, Data Science",True,Medium,4790
9582,2023-06-03,"Blockchain, JavaScript, Python","HTML, JavaScript","JavaScript, Excel, Node.js, AI, Blockchain",False,High,3108
9583,2023-03-02,"SQL, Node.js","HTML, SQL, Node.js","JavaScript, Python, SQL, Java, Node.js, AI",False,High,1640
9584,2022-01-12,Blockchain,"CSS, Java, Data Science","CSS, SQL, Blockchain, Data Science",False,High,6329
9585,2022-05-14,"JavaScript, HTML","CSS, JavaScript, Java",Node.js,True,Low,592
9586,2023-12-10,SQL,"HTML, CSS, Excel, Python, Java","CSS, Excel, Python, Java, Machine Learning",True,Low,3211
9587,2022-08-02,"CSS, AI","HTML, CSS, Excel, Python, SQL, Blockchain","HTML, Python, AI, Blockchain",True,Medium,834
9588,2023-03-13,"Python, Data Science, SQL, Machine Learning","HTML, JavaScript, Excel, Python","CSS, Python, AI, Blockchain",True,Low,434
9589,2022-01-13,"Blockchain, Machine Learning","HTML, JavaScript, Excel, Java, Node.js, AI, Data Science","Excel, Python, SQL, AI, Blockchain, Data Science",True,Medium,4480
9590,2022-09-09,"Python, Machine Learning, HTML",Java,"Python, Blockchain, Data Science",False,Medium,7670
9591,2022-11-11,"Blockchain, AI, SQL, Python, CSS","HTML, JavaScript, Java, Data Science","CSS, JavaScript, SQL, AI, Blockchain, Data Science",True,High,2120
9592,2023-08-14,"Machine Learning, Blockchain, CSS, Data Science","HTML, Java","Python, SQL, Java, AI, Blockchain",True,Low,6890
9593,2023-09-01,"Java, CSS, Python",Python,"HTML, Python, SQL, Machine Learning",True,Medium,226
9594,2023-04-12,"HTML, CSS, JavaScript, Excel","CSS, Python, SQL, Node.js","JavaScript, SQL, Node.js, Machine Learning, Blockchain, Data Science",False,Low,6551
9595,2023-03-17,"Data Science, Excel, SQL",CSS,"Excel, Java, Node.js, AI, Blockchain, Data Science",False,High,2029
9596,2022-08-23,Java,"HTML, CSS, Excel","HTML, Excel, SQL, Java, AI, Data Science",False,High,9329
9597,2023-06-18,"HTML, Java","HTML, JavaScript, Excel, SQL, Node.js","HTML, Python, Node.js, Machine Learning, Blockchain, Data Science",False,Medium,5674
9598,2023-05-06,"Machine Learning, JavaScript, Python","JavaScript, Excel, Python, SQL, Machine Learning","Excel, Java, Node.js, AI, Data Science",False,Medium,2029
9599,2022-10-17,"HTML, Python, AI, SQL, Node.js","HTML, SQL","JavaScript, AI, Blockchain",False,Low,3516
9600,2023-06-05,"Java, Node.js, Data Science, HTML, Blockchain","HTML, CSS, JavaScript","Python, SQL, Node.js, Machine Learning",False,Low,7717
9601,2023-07-11,"Blockchain, Data Science, Java, CSS, Node.js","HTML, CSS, Java, AI","Machine Learning, AI, Blockchain, Data Science",False,Medium,1066
9602,2023-08-15,Blockchain,"JavaScript, Blockchain, Data Science","CSS, JavaScript, Node.js, Machine Learning, AI",False,Low,6416
9603,2022-10-23,"JavaScript, SQL, Data Science","HTML, CSS, Python, SQL, Java","Python, Node.js, Machine Learning, AI",True,Low,8419
9604,2022-11-13,"SQL, JavaScript, Node.js, Java, HTML","HTML, CSS, JavaScript, Excel","CSS, JavaScript, SQL, Node.js, AI",True,High,2670
9605,2022-07-29,"Excel, JavaScript, SQL, Node.js","HTML, Python, SQL","CSS, JavaScript, Python, SQL, Node.js, Machine Learning, AI, Blockchain, Data Science",True,High,3995
9606,2022-01-25,"Blockchain, Excel, AI","CSS, SQL","Python, SQL, AI, Blockchain, Data Science",True,High,6160
9607,2022-02-02,"SQL, Data Science","CSS, JavaScript, Excel, Node.js","Node.js, Machine Learning, AI, Blockchain, Data Science",True,Medium,2797
9608,2023-01-25,"HTML, JavaScript, Machine Learning, AI, Node.js","HTML, CSS, JavaScript, Excel, Node.js","AI, Blockchain, Data Science",False,Low,1425
9609,2023-01-18,"Blockchain, HTML, AI, CSS, SQL","HTML, CSS, Excel, Python, Blockchain","CSS, Excel, SQL, Java, Node.js, Blockchain, Data Science",False,High,1255
9610,2023-03-19,"CSS, Data Science, SQL, Blockchain","HTML, Python","SQL, Blockchain, Data Science",False,High,1139
9611,2022-01-04,"Java, Data Science, Python","HTML, JavaScript, Excel","Node.js, AI, Blockchain",False,Low,3108
9612,2022-09-23,"Excel, Java, Python, HTML","Excel, Java","CSS, Machine Learning, Blockchain, Data Science",False,Low,840
9613,2022-11-25,"Excel, Blockchain, JavaScript","CSS, Python, Java","CSS, Excel, SQL, Java, Machine Learning, Data Science",False,High,8465
9614,2022-07-16,"Excel, HTML, SQL","Excel, SQL, Java, Node.js, Data Science","JavaScript, Python, SQL, Machine Learning",False,Medium,3459
9615,2023-10-16,"SQL, AI, Python, HTML, Data Science",Node.js,"CSS, SQL, AI, Data Science",False,High,1145
9616,2023-07-08,"Node.js, Machine Learning","HTML, SQL, Java","JavaScript, Excel, SQL, Machine Learning",False,Medium,1024
9617,2023-01-10,"Python, Machine Learning, Java, HTML, Blockchain","HTML, CSS, Excel, Java, Machine Learning","HTML, SQL, Node.js, AI",True,Low,1852
9618,2022-07-06,Blockchain,"HTML, CSS, SQL, AI","Java, Machine Learning",True,Low,722
9619,2022-07-25,"Excel, Blockchain, JavaScript, Java, AI","CSS, Excel, Machine Learning, AI","HTML, SQL, AI, Data Science",False,Low,3191
9620,2022-06-13,"Python, JavaScript, Excel, CSS, AI","CSS, JavaScript, Excel, Python, Java","Excel, Python, Java, Machine Learning, AI",True,High,4437
9621,2022-09-20,"Java, Blockchain, HTML, CSS","CSS, Python","HTML, Python, Java, Node.js, Blockchain, Data Science",True,High,3140
9622,2023-09-26,Machine Learning,"HTML, JavaScript, Excel","Python, SQL, Machine Learning, AI, Blockchain",True,High,6160
9623,2022-01-31,"Node.js, AI, JavaScript, Excel","JavaScript, Python, SQL","CSS, Python, Machine Learning, Blockchain",False,Low,1258
9624,2022-07-15,"CSS, HTML, Data Science, SQL","CSS, Excel, Node.js","Python, Java, Machine Learning, AI, Data Science",False,Low,8302
9625,2022-07-29,"Excel, AI, Blockchain, Machine Learning","CSS, Python","CSS, Python, Java, Machine Learning, Data Science",True,Low,6186
9626,2022-05-10,CSS,"CSS, Java, AI, Data Science","Excel, Machine Learning, Blockchain, Data Science",False,Low,1066
9627,2022-06-15,Machine Learning,"HTML, CSS, JavaScript, Node.js","JavaScript, Java, Node.js, AI, Blockchain",True,Low,3516
9628,2022-09-17,Blockchain,Excel,"HTML, Python, SQL, Node.js, Machine Learning, AI, Data Science",False,Low,3995
9629,2023-06-11,"Data Science, JavaScript, Blockchain, Java","HTML, CSS, JavaScript, Python","HTML, CSS, SQL, Node.js, AI, Blockchain",True,Low,9365
9630,2023-11-18,"Machine Learning, Python, Node.js, CSS","HTML, CSS, Excel, Python","CSS, JavaScript, Node.js, Machine Learning, AI, Blockchain, Data Science",False,High,6416
9631,2023-12-26,"AI, Node.js, HTML, JavaScript, Excel","JavaScript, Excel, Python, Java, Node.js, Data Science","JavaScript, Python, AI",True,Medium,1658
9632,2022-06-16,"SQL, Blockchain","HTML, Node.js","HTML, Python",False,Low,453
9633,2023-05-21,"Machine Learning, CSS, Java, Data Science, SQL","HTML, Python","HTML, SQL, Node.js, Machine Learning",True,Medium,2190
9634,2023-12-21,"Excel, CSS, Machine Learning","CSS, Python","Python, SQL, Machine Learning, Blockchain, Data Science",False,Medium,340
9635,2022-02-05,"SQL, Node.js, Python, Java, JavaScript","HTML, CSS, JavaScript, Excel, Java","CSS, JavaScript, Java, Node.js, Machine Learning, AI, Blockchain",False,High,704
9636,2023-08-27,"Python, Node.js, SQL, JavaScript, Machine Learning","HTML, CSS, JavaScript, SQL, Java","Excel, Java, Machine Learning, AI",False,Medium,6377
9637,2022-01-03,"AI, SQL, Java, Python, JavaScript","JavaScript, SQL, Machine Learning","CSS, Excel, Node.js, Machine Learning, Blockchain, Data Science",False,Low,8736
9638,2023-07-22,"Blockchain, SQL, Excel, Machine Learning","HTML, CSS, Excel, SQL","Java, Node.js, Machine Learning, AI",False,Low,704
9639,2023-04-08,"Blockchain, Excel, HTML","Excel, Python, Java","Node.js, AI, Blockchain, Data Science",False,Medium,2797
9640,2022-01-08,"HTML, Blockchain, Machine Learning, AI","HTML, Excel, Python","Python, Java, Machine Learning, Blockchain, Data Science",False,Medium,6996
9641,2023-05-31,"CSS, Blockchain, Machine Learning, Data Science, JavaScript","CSS, SQL, Java, Node.js","HTML, JavaScript, SQL, Machine Learning, Blockchain",False,High,3026
9642,2023-08-20,"JavaScript, HTML, Data Science, SQL, AI",HTML,"CSS, JavaScript, SQL, Machine Learning, Blockchain",True,Medium,6551
9643,2023-02-13,"HTML, CSS, JavaScript, Machine Learning, Python","HTML, CSS, JavaScript, Python","HTML, CSS, JavaScript, Python, Java, AI, Data Science",False,High,6038
9644,2022-05-08,"JavaScript, SQL, CSS, Blockchain","HTML, CSS, SQL","CSS, JavaScript, Node.js, Data Science",False,Medium,296
9645,2022-07-06,"Java, Machine Learning, Data Science, Python, HTML",Unknown,"CSS, Python, AI, Data Science",False,Medium,5170
9646,2023-07-22,Excel,"HTML, CSS, SQL, Node.js","CSS, Java, Machine Learning, AI, Data Science",True,Low,324
9647,2023-01-15,"CSS, Blockchain","HTML, CSS, Excel, Python, SQL","SQL, Data Science",False,Low,3514
9648,2022-04-28,"CSS, Python, Node.js","HTML, CSS, Python","HTML, Python, SQL, Node.js, Machine Learning, Blockchain",False,High,2156
9649,2023-07-09,"SQL, Machine Learning, Data Science, JavaScript","HTML, Excel, Java","Python, SQL, Java, Node.js, Machine Learning, AI, Blockchain",True,High,5460
9650,2023-08-17,"Machine Learning, CSS, AI, SQL, Blockchain","JavaScript, Excel, Node.js","CSS, AI, Data Science",True,Medium,3955
9651,2023-03-05,"AI, Java, SQL, Python","JavaScript, Machine Learning","JavaScript, Excel, Python, SQL, Blockchain",True,Medium,9367
9652,2023-07-20,"Data Science, CSS, Machine Learning, Excel, Python","HTML, JavaScript, Python, Java, Data Science","Python, SQL, Java, Machine Learning, Blockchain, Data Science",True,High,1048
9653,2023-08-17,"Python, Java","HTML, CSS","HTML, Excel, Java, Node.js, Machine Learning, AI, Blockchain, Data Science",True,Medium,2712
9654,2023-11-29,"AI, Node.js, CSS, Blockchain, Excel","Node.js, Machine Learning","CSS, Java, Machine Learning, Blockchain",True,Medium,5565
9655,2022-02-01,AI,"HTML, SQL","JavaScript, Python, SQL, Java, Node.js, Machine Learning, AI, Blockchain, Data Science",False,High,3995
9656,2022-11-12,SQL,"CSS, Excel, SQL, AI","CSS, Python, AI, Blockchain, Data Science",False,Low,5170
9657,2022-02-26,"Python, Machine Learning, CSS, Java, JavaScript","HTML, Excel, Java, AI","HTML, SQL, Node.js, AI, Blockchain, Data Science",True,Low,4280
9658,2023-09-20,"Blockchain, Node.js","CSS, JavaScript, Excel, Python","HTML, JavaScript, Java, Machine Learning, AI, Blockchain, Data Science",True,Medium,6996
9659,2023-12-08,"AI, Python","HTML, SQL, Java, AI","CSS, Excel, SQL, Java, Machine Learning, AI, Blockchain, Data Science",True,Medium,5165
9660,2022-10-26,"Excel, CSS","HTML, CSS, JavaScript","HTML, Node.js, Machine Learning, AI",True,Low,2564
9661,2022-01-06,"Excel, Node.js, CSS","CSS, JavaScript, AI","JavaScript, Python, Java, Node.js, Blockchain, Data Science",True,Medium,4777
9662,2023-08-21,"Excel, Machine Learning, Data Science, HTML, JavaScript","HTML, JavaScript, Excel, Node.js","CSS, JavaScript, Excel, Python, Java, Blockchain, Data Science",True,High,5179
9663,2023-09-30,"Blockchain, JavaScript, Data Science, Excel, CSS","HTML, CSS, AI","HTML, CSS, JavaScript, Python, Java, Machine Learning, AI, Blockchain",True,High,6038
9664,2023-06-24,AI,"HTML, JavaScript, Excel","JavaScript, Python, Java, Machine Learning, Blockchain",True,Low,1113
9665,2022-07-23,"CSS, HTML, Python, Excel, Java","CSS, JavaScript, Python, SQL","Java, Machine Learning, AI, Data Science",False,Low,324
9666,2023-10-17,"Node.js, CSS, Excel, Python, Machine Learning","HTML, Excel, SQL","JavaScript, Java, Blockchain",True,Low,2356
9667,2022-01-31,"HTML, Data Science, AI, Machine Learning, Python","HTML, JavaScript, Excel, Python, SQL, Java, Machine Learning","Python, AI, Blockchain, Data Science",True,High,6160
9668,2022-05-09,"Java, Blockchain",Unknown,"JavaScript, Excel, Python, Node.js",False,Low,135
9669,2023-09-02,"Node.js, SQL, Machine Learning, Python","CSS, Node.js","HTML, Python, Machine Learning, Blockchain",True,Medium,225
9670,2022-10-31,"SQL, AI","HTML, Excel, SQL","HTML, AI",False,Medium,111
9671,2022-01-23,"Python, Machine Learning, HTML, CSS, Node.js","HTML, CSS, JavaScript, SQL","HTML, Java, Machine Learning, Data Science",True,Medium,2549
9672,2023-08-16,"Java, Node.js, JavaScript, AI","JavaScript, Excel, SQL, AI","JavaScript, Machine Learning, Data Science",False,Low,1336
9673,2023-12-18,"Blockchain, Data Science, Python, CSS, JavaScript","HTML, CSS, JavaScript, Excel, SQL, AI","HTML, CSS, Node.js, Machine Learning, AI, Data Science",True,Medium,622
9674,2023-01-30,"Data Science, HTML, JavaScript","Excel, Python, SQL","HTML, CSS, JavaScript, Excel, Node.js, Machine Learning, AI, Blockchain, Data Science",True,High,4772
9675,2023-03-03,"Data Science, JavaScript",Data Science,"HTML, Python, AI",True,Low,834
9676,2023-12-29,"Python, HTML, Excel, Blockchain",Python,"CSS, JavaScript, Python, Machine Learning, AI, Blockchain, Data Science",False,Medium,160
9677,2022-10-17,Java,"HTML, CSS, Excel, Python","CSS, JavaScript, Excel, AI, Blockchain",False,Low,6484
9678,2023-11-06,"SQL, Node.js, Blockchain, HTML, Excel","CSS, Excel, SQL, Java, Data Science","Python, SQL, Java, Blockchain",True,Medium,5687
9679,2022-07-03,"Data Science, Excel","HTML, CSS, Python, Data Science","Excel, Blockchain",True,Medium,119
9680,2022-06-11,"Machine Learning, Data Science, HTML","JavaScript, Excel, Python, SQL, Java","CSS, JavaScript, Excel, SQL, Java, Node.js, Machine Learning",False,Medium,866
9681,2023-05-29,AI,"HTML, JavaScript, Excel, Python, Node.js","Excel, Java, Machine Learning, AI",True,High,6377
9682,2022-03-12,"Node.js, AI","HTML, CSS, JavaScript, Excel","HTML, Excel, Python, SQL, Node.js",False,Medium,457
9683,2023-07-12,"HTML, Data Science",JavaScript,"HTML, CSS, JavaScript, Excel, Python, Machine Learning, AI, Data Science",False,High,4569
9684,2022-10-07,"HTML, Excel, Node.js, Python, Java","HTML, CSS, Excel, Node.js","Java, Machine Learning, Blockchain, Data Science",False,Low,1066
9685,2022-11-25,"AI, HTML, Java, Machine Learning, Python","HTML, CSS, Excel, Python, Node.js","HTML, JavaScript, Java, Machine Learning, AI, Data Science",True,High,6268
